transaction_id,account_id,transaction_type,amount,transaction_date
34e15006-08e8-4d6d-9e11-35ad51da1757,2829,credit,717.49,2022-08-31 21:01:33
641c9ecf-de77-4eb6-8efd-877ac9e10aa8,5586,credit,448.79,2022-12-17 06:39:32
17c8f216-84f0-4f98-9ed5-d79650b8a838,4606,credit,error,2022-08-21 11:32:10
23ca0527-3253-42b2-8839-88ff53784cf7,1138,debit,-822.64,2023-08-11 23:10:32
aba7bd94-3a30-4743-85f1-22d5938d5c99,6836,credit,851.33,2022-10-17 07:07:27
d86978a5-d6dd-4bae-9c48-30df498ba28f,4405,debit,-300.15,2022-11-02 18:57:52
98aac7f2-7c71-4408-903a-62e626c9b8b3,2551,debit,-920.06,2023-01-17 11:55:04
42c81672-9d53-4448-91d9-79b0ac3d8545,4490,debit,-676.13,2023-06-09 21:34:54
bcc21d49-7d76-4a1a-87c4-1f88caaf8d8c,1032,credit,348.78,2022-11-20 01:10:36
81f2333d-4337-4cb4-a100-62476476c662,6145,debit,-749.62,2023-02-22 17:05:38
c3e9f39f-1376-421f-a7d2-e7ada5f3b0c7,1151,debit,-65.18,2023-08-08 23:47:29
d7faa294-1f57-48e4-af5f-1f63c941c4e7,7174,debit,-708.27,2023-03-18 08:21:27
6859f5e6-0dc7-4677-b63e-6a8ef1adb4c3,6376,credit,737.53,2023-04-20 08:48:38
9ad34dc2-98d5-4a93-8ddb-7364aaa68067,3139,credit,error,2023-01-18 14:13:54
c3c024a6-8482-4f90-b5c4-b1a89adeeb5a,6457,debit,-429.11,2023-05-09 18:41:05
e05bd0c3-e6eb-4ced-ab04-ab54bb0138e6,7038,debit,-295.57,2023-06-19 12:28:53
7f3f83b8-a44b-4676-b58d-50e53ec1b4b6,8117,credit,755.72,2023-07-09 05:17:40
64a8c0ec-03e0-4233-84cd-48a12d64f8a3,5896,debit,-380.85,2022-10-25 23:21:14
8b5e0735-34fa-44c3-b3b4-a2943636a939,9931,debit,-192.29,2023-06-29 18:15:48
d68b633c-1210-44c1-8a5f-0dc65c56de9e,8124,credit,257.14,2023-05-13 22:16:14
cc905bde-9a4f-45ea-8dd2-9c1a5050a3c0,7279,debit,-813.22,2023-07-17 16:44:59
7e74732c-5f4f-4d43-ae6d-7832efd441a9,7121,debit,-709.13,2022-09-28 06:20:09
24503b12-33fd-48db-88d5-c58923d5d32a,1254,credit,error,2023-06-13 13:47:49
50f49218-eb39-49ab-9a29-736e4cafd9cc,7803,credit,error,2023-01-23 23:47:27
56586783-58a5-43d7-9ce5-9aca4eca2b56,5568,debit,-868.14,2022-09-17 01:20:24
f03531d1-947b-4369-a58f-95eb2727364b,1258,debit,-793.44,2023-03-13 19:52:03
72267e5f-ad86-4e3a-911a-70e485603903,1276,credit,73.41,2023-06-20 09:28:29
ec4c8101-a9d2-4fd6-9a85-00d5a6f70e22,6167,credit,487.17,2023-01-31 03:03:54
e61bbb95-768e-4c71-871d-62648f40f4a3,8239,credit,944.19,2023-02-04 22:18:38
6e8058a5-6b43-470d-a5bb-f2c37382b882,3565,debit,-94.0,2023-07-07 00:46:25
518400d9-b78b-4e7f-bbdc-a25b3bc3fb5a,1260,credit,842.93,2022-12-02 10:56:58
7ad00b65-1755-4ffa-afc2-fe49b4a31bb2,5425,credit,151.55,2023-06-14 05:39:30
f5c71b0e-9318-4278-84f9-a4c13f31fd73,1432,debit,-588.11,2023-01-29 13:22:51
dd7ad347-6217-48ce-9261-120d896a04f1,4824,credit,607.21,2023-02-10 23:25:18
21775587-8f0a-434a-9793-214bc21c5ed1,2901,debit,-437.26,2023-08-01 08:14:45
e2ca7d0b-c1b2-4277-b660-ce1ce0e0cf32,7318,debit,-81.66,2023-06-21 08:09:53
986d5578-3881-4ab8-b1e3-7cfe152543ef,6853,debit,-595.46,2023-02-20 10:16:55
99eb99ac-f66f-40cb-945b-30b737fe8856,7709,credit,16.79,2023-01-15 21:06:13
5c56b104-b39a-44b8-a761-a50ab5f1e767,8858,credit,67.08,2023-05-04 13:05:37
864b99c1-b2af-441d-bf03-e35ffe441110,3468,credit,278.15,2023-07-04 02:39:23
c91f4ce9-f89f-42c7-812c-168330f8bf12,3992,debit,-917.16,2023-02-24 19:31:00
8e50c45a-977c-4bc6-ab04-4870046b1eba,3835,debit,-909.02,2023-05-31 07:16:50
804f3d62-a22a-4700-9564-f991c88c2caa,8321,debit,-894.87,2023-06-04 22:51:01
33fd4201-f6d0-4aa4-9ae2-705087c3ce54,5538,debit,-386.83,2023-01-19 09:16:42
b4eeea7c-f5aa-44d6-b73d-c634d2ae804c,5021,debit,error,2022-09-18 16:44:09
d813ce75-2aaa-497b-a267-b785d60ce63a,6302,credit,error,2022-09-21 03:20:10
9ceaa2e1-bef3-45bc-87eb-41fec06ecceb,2270,debit,-834.47,2023-02-25 19:08:01
bfa19b25-9a28-4d58-ad2e-80e043c58db9,8327,credit,22.75,2023-08-05 10:05:25
c23a362f-c557-4a39-9303-7671576b4345,3693,debit,-772.87,2023-02-23 06:07:16
49404cdc-4de4-48d7-8f2f-127fc799307d,1323,credit,error,2023-01-12 06:50:33
64f9664c-528c-4727-af86-1c4124891744,1382,credit,831.26,2022-10-07 15:04:18
2552a9e8-2394-4ae6-a0ce-0bae3a37a75b,2169,debit,error,2022-09-26 12:07:03
9ceb3ea0-59f4-4fdd-be9f-1d853971a6cb,3273,credit,142.74,2022-09-02 18:52:46
0ecf252e-3da5-4189-870b-5df33a30a35e,8082,credit,error,2022-11-08 08:35:59
167049b6-496c-4815-a331-5d7925ee0718,9952,debit,-535.35,2022-12-11 01:10:17
5ba09758-0242-4b6e-83da-dce430be2086,2029,credit,445.06,2022-08-20 03:30:41
0162d65e-a96c-4ed9-b79a-f58d636a2ad3,6290,debit,error,2022-11-03 20:16:58
14b9b426-132d-4051-9a6d-1647e50a8553,1654,debit,-271.23,2022-09-02 07:56:52
96437aff-c218-43b3-ae07-43040d410dfe,7949,credit,41.7,2023-06-08 06:25:49
1b022b6f-ff67-4dbc-a3d5-78fd59a95c89,8873,debit,-939.11,2023-01-24 09:45:15
bdc0c0f0-3833-41b7-b619-87d38a6308f8,5300,credit,198.99,2023-03-19 13:48:10
5ae332e5-5412-4e8d-8e7e-3346ddc828a8,7457,credit,298.0,2022-09-20 16:44:12
844692c9-24c1-4854-94dd-926b561d79ec,9642,debit,-536.16,2022-10-09 02:36:30
12ec4790-3e07-4334-aa74-9e01032ef06a,5405,credit,789.09,2022-09-21 16:53:17
48453730-f80e-4597-a7f7-94c8da45f04d,9258,debit,-856.73,2023-03-11 02:12:37
fc81f9e6-2811-4f0b-925c-9bab5b9c9da2,8487,debit,-951.77,2022-11-15 08:30:20
53c384df-300b-4b20-b96b-bf4b4c715b89,2716,credit,758.77,2023-06-15 23:18:10
1a1a8ad9-55e0-49be-a789-086c718ab15a,2281,credit,535.68,2023-03-01 15:51:09
52adcf05-2ce3-4bc4-ab17-3dbbf9fb50af,1002,credit,46.28,2022-10-06 01:55:30
67bc7215-b6f2-4a7c-99fe-0ddf06d544bb,1262,credit,210.59,2023-01-24 09:48:56
1db67653-22e1-4ed8-af88-394d813fd024,5454,debit,-626.31,2023-05-01 11:40:11
7daaad60-3186-4186-bf41-31c298d8ad72,7806,credit,303.35,2023-04-12 03:50:50
03823cc7-72cb-4bc5-93c6-6b3b612b7d74,7092,debit,-90.23,2022-11-29 05:26:48
113e7bd1-407f-4c0b-8150-cc482b6d5563,7029,credit,126.82,2023-03-21 11:03:23
dc08ac44-ab74-48c0-abe0-db770456a474,6442,credit,905.76,2023-01-20 11:32:36
77a4aa68-e679-432c-b164-d21ed44cb7a3,4208,debit,-608.9,2023-04-24 18:53:29
619574c0-2d0e-4df7-b308-0d0719c90b6d,2510,debit,-842.88,2023-03-03 19:24:57
b46884c4-988c-42a6-abc2-4e8a3e372c94,3481,credit,676.62,2023-05-19 00:38:19
c37024b0-e1f9-4e39-8a6e-b2f12a3a778b,1053,credit,81.55,2023-08-05 17:17:41
e732d46b-4942-4a16-a2c5-82e475875562,9096,credit,error,2022-10-14 18:46:19
9bec7d57-92da-4c2a-9fa2-a503c764cba0,8046,debit,-34.17,2022-10-07 05:43:37
d8bfa741-521f-43f6-b650-5ca2d1363228,6103,credit,902.06,2023-05-02 22:35:20
8086166f-da70-4b82-85ab-044373faa6d1,3835,credit,882.84,2023-03-09 19:56:13
281f27c2-049b-4e51-ac24-a3364b706415,6114,debit,error,2022-12-22 12:36:20
6ef978ca-0cf1-48a6-b07c-91802776b09e,7454,debit,-440.29,2022-12-15 09:41:38
5f48ce07-6363-441a-9988-72ce68e2ed81,5819,credit,603.78,2023-04-13 18:24:40
1984f78a-9c0c-4dc4-b607-e1b9b1d3008a,4189,credit,816.3,2022-10-04 21:24:55
48967ffb-1578-4678-9002-45c45c3c5c7c,5253,debit,-138.28,2023-06-09 15:29:00
a6202a17-8f39-472c-94e0-925ef5a5a257,3369,debit,-71.55,2022-12-28 19:55:33
caddf17d-792a-40e3-9c84-a6c5697ad5a7,8099,debit,-410.64,2022-10-23 04:59:25
5a4e15c5-c355-4116-84d7-a68de64aea51,4945,credit,40.62,2022-11-28 01:17:36
760e0c49-3e49-482c-9bb4-cb1a316293c0,4263,debit,-729.22,2022-10-29 12:55:45
95e7634f-5b58-4e8e-a5e1-d0861bc8fdce,3903,debit,-511.68,2023-03-24 07:51:58
90775ff6-dbd8-4174-bcd9-6e56906404f1,1257,debit,-883.4,2022-09-28 03:35:47
b57de946-6da7-4e02-8c85-04f0b92afeed,7677,debit,-534.23,2022-10-25 12:04:51
008ebada-5d4b-414b-8efb-6ee99fe98a6b,2160,debit,error,2022-09-16 08:05:57
2f36f3d9-7e83-4a87-b98f-4d7d16365cae,2527,debit,-344.39,2022-12-04 14:57:57
83ee08a5-8ef8-49eb-b8e4-a0f045298367,6319,credit,error,2023-07-25 02:48:13
85ba7d38-5cb4-4168-9ced-8fafbd50af53,2222,credit,435.75,2023-03-31 03:31:29
58358239-69e2-4017-9652-2e897828a683,8583,credit,737.15,2022-11-04 13:15:08
ac81b80e-171f-4716-bd6f-1cbc30b3efda,5655,debit,-22.07,2023-07-21 14:12:25
7032fbf8-771a-4b7e-b9a4-13a56a83bf99,9382,credit,695.01,2022-10-04 04:03:04
43966a13-663e-487e-96a8-1fae39ad7142,4475,debit,-929.71,2023-07-23 19:26:28
feb99ec3-1863-4d05-8ea5-5fad31cb38f8,6437,credit,769.46,2022-11-23 17:07:45
6ca03642-6d6a-4b23-adee-9c558446d137,9884,credit,926.69,2022-08-26 16:03:38
4adfac25-1eac-4c72-97b7-052e9a439824,7260,credit,699.16,2023-04-06 07:29:48
dc802554-b9c0-4da3-97bd-ae3e7a3eaf12,8625,credit,error,2023-02-11 08:03:56
9f8fadb5-ae7b-48ba-b453-5348ef11ec82,2274,debit,-328.71,2023-01-04 21:15:45
f3ae02ea-0bf2-4d27-9ee9-86feb3c5d9cf,5573,credit,835.38,2022-11-20 13:38:43
751bdbe2-7aa1-4f3f-957f-c0c7f0f08b4c,6598,credit,247.84,2022-10-14 12:20:40
7fb75f85-afba-401f-a679-693505156e11,1397,debit,-45.36,2023-07-01 16:59:48
0b9d9c49-3d43-4910-b658-dc7660dd4a39,7904,credit,826.62,2023-04-16 07:47:03
c45dfe7d-c6d4-47e6-aa88-39588c9824e5,3647,debit,-480.52,2023-03-07 21:22:29
b158f309-f903-42d1-a8d0-035f6413c2fa,3766,credit,545.61,2023-05-29 03:33:36
89795c25-a219-410e-916e-606d73f8e17c,9208,debit,-292.89,2022-10-20 21:55:18
5005543a-7881-426b-9e9b-856d5c0998c0,8634,debit,-242.49,2023-05-10 05:04:27
5bad4e42-3708-4d9e-9972-e0cfbbcfcc65,6193,debit,-568.61,2023-05-21 16:10:15
ada4b2f7-25f4-4bf8-b8b2-601e1c7fed65,3022,credit,651.23,2023-05-28 00:28:25
87536729-34c9-4801-9746-a8fb6bdb9783,5498,debit,-737.4,2022-10-13 08:49:54
db7afa36-8ed6-416d-b5d8-b7d18f2f5901,7166,credit,749.49,2023-06-29 22:17:37
08747f21-44f0-4999-9748-c82fde1000d1,1456,debit,-603.14,2023-03-09 10:00:19
202f3ced-459d-4414-9a72-eccaf39ec653,2182,credit,error,2023-06-20 15:37:28
c5c70774-dab6-4a66-bb69-69e03657b090,3147,credit,233.43,2023-07-30 02:30:35
feb39c55-0587-4ac4-9e4e-02920485c2ab,3331,debit,-883.47,2023-06-23 23:31:55
4473be2f-2d68-468b-944f-3e8ee822a135,2018,debit,error,2023-04-29 08:41:53
ceb6dcb1-01bf-44c7-bfe1-77b3cac14b69,1989,credit,584.2,2023-04-07 01:24:22
de17d893-553b-4095-8eca-970358e95cb4,9425,credit,89.85,2023-01-02 20:05:12
1aa189f4-4f0e-4a02-9bf6-4243f43770aa,5414,credit,718.16,2023-05-13 17:05:18
5656ac10-2531-45df-8be4-ab305f1ffc13,8532,credit,885.34,2023-06-29 09:51:48
2059b023-fadc-480e-a492-7cfcc0f8d101,3741,credit,818.14,2023-01-01 13:11:39
c80b2671-3c23-47b8-950c-6f926fa4bb65,5209,credit,495.14,2023-04-04 08:14:38
3d8f231d-6f7a-415a-b212-61a1e0331176,6631,credit,24.87,2023-07-12 03:01:06
8e4a04fd-9706-406e-8890-3609bf490b84,7736,credit,129.58,2023-07-12 01:15:12
b86c44e1-0846-431c-9493-167541aa5210,5637,debit,-521.01,2023-01-11 23:57:46
201a6bd2-d335-4339-9543-8f2b673e21a8,7068,credit,49.6,2023-06-23 04:33:27
34973b79-13f8-4ee1-8371-21dfce64c76b,7593,debit,-912.1,2022-12-30 11:51:11
73eedae6-cc9b-4519-9852-ea4b5d60241a,6542,debit,-66.36,2023-05-03 05:45:14
24c0fca6-ccda-4fcc-8c08-e6561889ffc6,3575,credit,error,2023-01-16 19:01:37
8315421e-ba3d-4468-af60-cc06a0ac913f,5986,debit,error,2023-03-21 22:48:27
fcac90db-b33a-46c5-96eb-a3e92b0fc7bd,3337,credit,742.03,2022-08-25 10:58:30
10ce16b6-2afc-4773-b190-789db68ba9d2,2932,credit,760.85,2023-07-22 18:32:45
476be946-569f-434e-85e8-644460b146d8,2388,debit,-62.63,2023-02-16 07:08:25
871af6bb-f040-4003-b62a-06ff241d0f16,2752,debit,-442.75,2023-02-15 22:33:20
29bf76f4-2dab-48a2-b19b-2abd041122c6,7962,credit,652.81,2023-03-09 16:23:58
abcbd4a0-a155-4835-83f1-f6c50461aee2,6067,debit,-763.19,2022-11-07 08:34:43
a9b5b92a-616a-4245-bb1b-7d1fac70dd32,8358,debit,-862.87,2022-10-25 15:50:25
d6247252-0046-4704-a7db-adf31d28a6fc,1739,credit,233.73,2023-05-06 04:17:31
5e411bed-89b4-4471-9de1-5939dfb4aa69,1737,debit,-840.51,2022-12-15 19:35:11
01aada59-ee3b-4d06-8cb1-98631fa96607,2659,credit,263.24,2023-04-16 10:29:17
982f7a88-7e1c-42af-9b9c-d3d413f6caa1,7270,credit,994.72,2022-10-09 11:18:13
7ec80da8-c060-4eaa-9ca9-de84000f2419,4018,debit,-570.41,2023-01-13 07:53:05
bbe78962-ea74-45d5-8d96-9cf1cfc47682,7126,credit,648.93,2022-11-23 16:52:01
bbdc2b4c-051e-4774-9b16-d1d0ebe55577,4508,credit,107.14,2023-02-24 17:58:10
ebc2a583-12be-4739-a943-d31234742cae,9383,credit,342.74,2022-11-07 21:28:00
4c552ce2-b4c8-457c-ac49-f07cdfc28bd2,1516,debit,-222.38,2022-08-20 11:54:43
362f8655-793e-4cab-9de0-28a6cc669c16,4303,debit,-96.62,2023-02-09 08:17:41
4ef9185b-4db4-4974-93e8-f454fd853bc5,1488,debit,error,2023-06-04 00:21:28
e108db7c-6dce-4bd1-b9cc-01a91920bb1e,6144,debit,error,2023-05-11 20:56:36
c69d92a3-f58e-4010-a4c0-a50068f75b09,7676,debit,-668.72,2022-09-15 03:44:51
80f86807-3979-473b-af1a-77f953097935,2301,credit,257.77,2023-08-05 14:03:26
4dac1cca-c824-4d31-abae-64c71d6e732d,3634,debit,-290.77,2023-03-07 07:57:39
0198ab8b-d4be-4e8e-9a2f-2ebebe973551,6056,debit,-484.11,2022-08-18 13:26:58
95899afb-e373-4a1b-8118-dd075ef2f908,6547,credit,820.33,2023-04-21 01:18:57
4296dd71-f322-4dc9-94d7-2d695da16637,9117,debit,error,2023-03-18 01:14:30
d5bf29e8-2217-47f9-9073-1d777fa3cdc3,1697,debit,-115.46,2023-05-25 08:48:45
c83ad5d7-7459-49c5-a738-b2a730c8bba5,3690,debit,-442.78,2022-10-04 13:27:59
cef19ba5-cf06-4f30-bc0d-5390326412fe,5758,credit,710.18,2023-02-16 01:32:07
d5d87381-3d3c-4c7a-a747-35110ecdace1,4818,credit,error,2023-01-24 13:07:38
9c051a1f-24f8-48d2-b0a4-cb18fb98f8b4,2026,credit,738.07,2022-09-15 19:10:39
f3a46b6b-fbd6-4ccd-a24b-b5780363a7af,2693,credit,112.16,2022-09-17 22:01:53
ca6c9f56-e634-4e68-b963-6feef6de9ee8,6981,credit,874.62,2023-06-25 16:39:22
0c5a42c2-2be7-4f83-b2f9-6afeeebc9940,9046,credit,950.85,2023-05-25 22:57:44
68f9d48a-fc8e-4e22-b10c-8ee6fb2d0234,4533,credit,426.64,2022-12-29 15:35:57
9d4286ea-35f5-4ce3-a772-4f04ebddf21c,2885,debit,-101.52,2023-07-04 04:32:07
1d1ba15b-af41-4dbc-a41d-d73576c63940,7163,debit,-287.85,2022-12-23 19:42:40
aed3ef84-a8ed-4c6b-b3d2-8c39665d5c62,4418,debit,-250.88,2022-09-12 03:41:09
934aaad6-9f93-4507-8c39-d6eb98eec107,9279,debit,-330.12,2022-11-16 12:31:36
ca9d196a-bff8-4396-a103-b92dc7bd5142,7464,debit,-672.24,2023-03-25 03:58:45
2a7f6db3-cac3-490f-8879-b9c6e7205ceb,7997,credit,604.38,2022-10-30 15:52:01
44a6bf8d-b538-452b-8857-8cd4095593e9,3379,credit,998.96,2023-08-12 04:40:36
22b19065-56b1-4dc1-9030-0daaf6e6f359,3174,credit,640.24,2022-10-12 08:31:34
9cf9d5c6-6439-4f2e-aa02-a653497053cf,2061,credit,error,2023-05-08 01:01:50
40801078-168d-442b-9eb8-647ca2c9e473,8787,credit,972.24,2023-03-08 01:34:26
ed961c34-c7b6-4ce9-85bc-906a722de249,9369,debit,-533.75,2023-04-01 00:24:01
79a9d5ed-dd35-45a2-88ec-3bd86dadd7dd,7039,credit,996.91,2022-10-30 00:28:55
70ee353f-333a-4c66-bea2-8d7378938560,7611,debit,-454.5,2023-05-19 14:47:24
782f9774-ed33-427b-8d1f-ce41dc0e79bf,1925,credit,902.53,2022-12-05 21:33:06
a381cd6c-8951-4f19-8bad-77097064cdf1,9604,debit,-422.7,2023-03-30 07:44:35
98651841-523c-41e2-9b39-8284c4f0b801,8883,debit,-407.37,2022-12-01 15:52:59
a0b506a7-51b2-4150-aee2-9677e51e129a,8103,debit,-178.78,2023-01-25 05:59:46
2b05c59a-6af6-46ec-ab5e-ee7279180f0b,5987,credit,456.93,2023-01-28 03:36:01
c4075cd9-bfc7-4919-b6fe-e98ef2672eaa,2431,debit,-597.61,2023-01-20 11:45:32
e49e4190-ab20-4dae-a121-d39e4e9d3906,7012,debit,-185.42,2023-02-27 07:12:56
b0254105-4f2b-40e8-b69b-13dd69901fc5,3529,debit,-323.16,2023-04-12 19:47:36
cb475b20-8aa2-4a3f-8140-fd2b515b18bd,5821,debit,-390.8,2022-12-19 14:38:37
53be3267-b141-4979-9867-3450fba55c20,5431,debit,-857.86,2023-05-01 14:53:04
d03ee7ce-5c1d-4556-934b-96b5453acdc3,8959,credit,743.53,2023-03-05 08:42:57
3f784c71-db5e-4f4d-a24c-ae82971a372f,8697,debit,-339.43,2023-01-16 09:05:34
b059b0b6-fa20-4172-bad3-e596843c9470,1218,credit,493.83,2023-02-19 21:15:09
85649db5-bf53-4516-8023-b88a0c80fe77,9050,credit,123.8,2022-12-14 04:40:37
367d31e0-62e3-4e55-bd7f-d7c6c756562b,3970,debit,-703.76,2022-12-16 17:48:44
2f04cece-cb95-410f-a500-f8d84c578bbe,8180,credit,215.13,2022-09-17 09:23:11
5eeae703-0334-4acb-a7e7-1f10a9452172,2154,credit,507.81,2023-02-14 00:30:49
b2844ca7-7d21-42a6-ae58-a7b46162e51e,6508,credit,802.12,2023-01-07 18:37:57
226b09a9-b7ec-4316-8f88-1741d0b1c13f,4925,debit,-428.7,2023-06-16 09:55:08
ac9cc1bd-b67f-4962-9b79-506e9aefbc0b,9490,debit,-758.42,2023-03-07 10:39:11
4ab5c598-8940-4cd2-a2e0-65711137b61a,5142,debit,-905.11,2022-08-23 01:06:39
11515b26-c2eb-470f-961a-03e7e0d0e619,3084,credit,212.4,2023-07-12 22:04:34
51fad0e4-2068-465d-a222-30c105e4f5d1,1254,credit,211.34,2023-02-05 14:17:17
9f44e166-4053-4834-be95-3153e52e2407,2099,debit,-951.61,2022-12-29 14:11:51
9ae41835-3d57-44eb-b4cf-ba78b0df039f,4186,credit,580.05,2022-12-23 14:39:50
750afe3e-8531-4f1b-bed4-2a6d0b353016,2903,credit,88.38,2023-06-16 10:49:03
6e50c8e0-9af1-4cac-ac02-e1c9f3bee773,1447,debit,-911.38,2023-05-16 15:09:30
985d3536-f787-46aa-bf96-ff3d0736b634,3647,credit,467.05,2023-05-30 11:58:44
90b347f9-f4da-47ef-a43c-5fc83d941496,3451,debit,-200.56,2022-09-20 22:59:40
357abccf-3eaf-4e25-92d4-82ee623fed45,5909,debit,error,2022-09-25 17:10:50
1ad171b2-478a-4e76-b1cd-30cfeff7c037,8686,credit,229.66,2022-10-17 15:31:14
98f983a9-2aaf-4aec-a564-e8347f0bf3aa,7723,debit,-801.98,2022-09-21 06:58:05
d695fb66-85d2-4ec1-9d8f-dc14e9c54999,2596,credit,45.82,2023-03-24 08:44:47
e5174065-97c3-4213-ab59-18f8e9bbb2d7,5224,debit,-397.24,2022-10-24 22:33:42
b2dd51c7-c799-4531-8c33-776994472783,4510,credit,350.12,2022-12-09 13:55:31
1120d503-19c5-45ab-a75d-237a33c1ac1e,4002,credit,365.48,2023-04-18 20:09:11
c8d8b1a4-544b-452e-9d66-be8530d3ddbc,3265,debit,error,2023-02-05 11:49:26
f5790264-172f-41ba-8d00-3ac0d5f879bb,4263,debit,-597.91,2023-03-20 02:04:25
5e20d1e3-d111-4919-929f-ebb424a2cf8b,8426,credit,240.96,2022-08-22 06:03:31
9c64a2bb-a9b1-44d4-8225-06360de3c4ee,7344,debit,-950.36,2023-02-10 04:43:54
5015a9d8-d59a-49db-ba43-fae7154ae584,7943,credit,651.19,2022-11-18 10:32:00
825a282c-89f8-4779-86b9-44b0ef10704b,5693,debit,-375.02,2023-06-19 01:06:25
ee0fdfe8-f35a-4b75-8b7d-2f8a3e04580c,4417,debit,error,2023-04-23 07:45:08
bbb0c85d-4703-4596-b585-70a1dbb883b7,1550,debit,-339.16,2023-07-25 07:12:15
d3012e7e-ab76-4a62-823f-46eadf795e91,6085,debit,-45.02,2022-11-07 23:32:38
a23cdb72-387f-404f-a22f-8dee8a22c36c,6900,debit,-22.71,2023-02-02 07:59:38
b95cf805-4d0a-4d47-a41c-aa22a1ca76f7,2020,debit,-282.04,2023-07-26 09:06:40
19b5702c-0feb-4d35-b8b2-260f11c46769,4239,credit,34.84,2022-10-10 23:49:34
45a4b730-5eb2-45fa-b47b-ee4a8be6e11f,6050,debit,-734.81,2022-09-24 17:46:10
9666b760-f603-46af-9993-d96e6584a10b,2152,credit,330.56,2022-10-01 08:21:41
c08feb08-8efc-44c6-822e-4fa3ac608ad6,7627,credit,167.37,2022-09-24 21:52:13
46925790-3bdd-4a57-be91-09518ff9577c,3660,debit,-694.88,2023-04-08 08:54:50
0463418f-da46-4181-926c-30bc3bbcb82b,9854,credit,303.9,2022-11-10 05:13:21
54586697-bf4f-48a6-9bd7-490766d768a0,4357,credit,686.44,2023-07-06 10:59:00
65ffc347-c5ed-4596-8074-610cf3b55993,3056,debit,-171.42,2022-11-23 05:15:59
0b517a64-e2ca-4bcc-acb2-a3f554814451,2813,credit,567.27,2023-06-12 18:39:36
5d963b63-1aa0-459c-9368-8367d43a77cd,9219,credit,error,2023-06-08 12:31:51
b0fe602f-7284-4930-8a34-46b95d9d1d2b,3448,debit,error,2023-06-05 12:15:13
5bc2fe97-96a0-45e5-a5a7-9a82fbdb2c15,7757,debit,-496.43,2022-09-18 21:55:39
2fce984d-f521-49f0-99c8-0e192c7407bf,1118,debit,-123.8,2023-04-10 19:34:16
80edcf75-8c80-4d2f-a614-c035533433c8,3217,debit,-534.39,2022-10-26 00:04:01
f55ee2f1-b5a4-461a-ab6b-a2c7b1de43a0,6669,credit,773.7,2023-07-03 02:37:26
3c60a54e-a90b-4bad-a332-ceddee4de915,1067,debit,-166.54,2022-09-06 23:24:40
9195b21d-ce90-4fce-a9eb-ef7f865b5133,9006,debit,error,2023-04-21 09:46:04
5ada924d-7568-46bc-a0f7-9feffa6a7bb3,9701,credit,984.72,2023-04-19 15:08:09
a297cd9a-d55a-44d2-8663-ac02fa0dfcc8,3247,debit,-866.48,2023-05-26 15:35:28
5d0de0b5-6900-4e28-ae36-9689be5e28a0,3947,debit,error,2022-10-15 14:58:58
f864afe3-aa9d-4b94-8959-bf3db45f6365,5971,debit,-144.98,2023-02-22 13:35:27
101a582a-accb-4d7e-81d9-785eb46f7111,3502,credit,126.65,2023-02-26 08:01:05
05b6d3af-cf09-4555-85b8-581523c78763,9994,credit,583.59,2023-05-25 00:24:34
f356f6cf-c1c6-4a7f-8d3f-3082777c827a,3303,debit,-775.42,2022-10-12 18:41:58
65115f2d-efe7-45d4-91b6-b26df38524e6,6131,credit,750.9,2022-10-29 12:31:34
391cfbaa-27b7-4ca7-9d21-88642665b526,9656,debit,-981.3,2022-09-10 11:58:05
86d38a9e-0c40-41eb-973e-d04e06ab3bed,1723,credit,375.68,2023-05-08 00:11:15
50099065-b859-4d80-a9d5-517a8579dc15,3181,credit,672.46,2023-01-12 16:46:25
fca7c2c7-41e2-4491-a06b-dafb9247ea59,8583,credit,49.27,2022-12-25 20:43:46
1ef7063b-518e-4def-8eeb-639ac1308317,7881,debit,-466.61,2023-07-22 06:03:50
a3c06902-2e21-4708-ae6c-04e7dbdb7f80,4745,credit,43.72,2022-11-23 11:25:35
0ce08f5d-1860-4044-a3f7-a2b49887d670,9819,credit,670.7,2023-04-12 15:59:07
65050982-89db-480a-bcc5-a760a5aebd89,8971,debit,-368.19,2022-10-26 22:36:44
fbb533ff-ef9e-4cbf-81e0-9dee45eb9276,2295,credit,169.08,2023-05-17 23:08:31
01921ab7-2314-4acc-b14e-9b8c9732cd25,6377,credit,594.0,2023-03-11 07:04:26
70d12b13-05e5-4c13-9e6f-6659a6bdbe1a,4185,credit,error,2023-08-13 15:09:22
539796cf-1d40-4241-acc6-ab77229fef30,2754,debit,-270.14,2023-07-02 02:38:27
b0fab4af-b208-49e4-b686-f8850385d3a1,7696,debit,-462.63,2022-11-05 22:24:56
88b13874-6b2f-4e70-8db7-11f047c3b5f7,9026,debit,-433.52,2022-10-03 05:39:27
451471d1-bf98-4ec6-98b8-eb9064afa252,9651,credit,275.9,2023-06-16 08:34:03
9f7db712-d74f-4388-80e7-ab4b77365997,1550,credit,157.27,2023-03-25 01:27:11
6749d08e-6511-420d-83db-6c51c8a0704c,1984,credit,864.93,2022-10-27 18:47:43
88108208-793d-40a2-95e4-984a1d2b631e,7254,credit,290.55,2022-09-30 09:27:48
ea9d07da-8633-4d31-a8ca-2f1e46ea64ae,9784,debit,-365.29,2022-11-23 01:53:33
